unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786845413,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,27.03,20143,1.048576e+06,5.13826816e+08,60031,0,1257562112,34859258
1786845415,gateway-5db47b46f4-84npl,20000,9.87017216e+08,27.19,20143,1.048576e+06,5.54983424e+08,60031,0,1248759808,35255710
1786845415,gateway-5db47b46f4-jlzwd,20000,1.059667968e+09,27.26,20143,1.048576e+06,6.46914048e+08,60031,0,1248759808,35255710
1786845415,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,27.4,20143,1.048576e+06,5.1736576e+08,60031,0,1248759808,35255710
1786845417,gateway-5db47b46f4-84npl,9231,9.87017216e+08,28.46,9372,1.048576e+06,5.63625984e+08,9263,0,25219072,36494732
1786845417,gateway-5db47b46f4-jlzwd,8928,1.062289408e+09,28.57,9069,1.048576e+06,6.55204352e+08,8960,0,25219072,36494732
1786845417,gateway-5db47b46f4-nzt6v,8154,1.0237952e+09,28.72,8296,1.048576e+06,5.2596736e+08,8185,0,25219072,36494732
1786845419,gateway-5db47b46f4-84npl,0,9.87017216e+08,29.12,143,1.048576e+06,5.67672832e+08,31,0,24899584,36609538
1786845419,gateway-5db47b46f4-jlzwd,0,1.062289408e+09,29.23,143,1.048576e+06,6.59144704e+08,31,0,24899584,36609538
1786845419,gateway-5db47b46f4-nzt6v,0,1.0237952e+09,29.32,143,1.048576e+06,5.29563648e+08,31,0,24899584,36609538
