unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786845965,gateway-796c94d8cf-k2fft,40000,1.693495296e+09,237.6,40143,1.048576e+06,8.78583808e+08,120032,0,2425978880,303346558
1786845965,gateway-796c94d8cf-tgdtc,40000,1.698185216e+09,237.33,40143,1.048576e+06,8.77142016e+08,120032,0,2425978880,303346558
1786845967,gateway-796c94d8cf-hgjcg,40000,1.691582464e+09,243.21,40143,1.048576e+06,8.77371392e+08,120031,0,2420396032,304008134
1786845967,gateway-796c94d8cf-k2fft,40000,1.699561472e+09,241.78,40143,1.048576e+06,8.78952448e+08,120031,0,2420396032,304008134
1786845967,gateway-796c94d8cf-tgdtc,40000,1.6989184e+09,241.49,40143,1.048576e+06,8.771584e+08,120031,0,2420396032,304008134
1786845969,gateway-796c94d8cf-hgjcg,40000,1.691549696e+09,247.38,40143,1.048576e+06,8.78370816e+08,120031,0,2412929024,304688777
1786845969,gateway-796c94d8cf-k2fft,40000,1.695793152e+09,245.91,40143,1.048576e+06,8.78419968e+08,120031,0,2412929024,304688777
1786845969,gateway-796c94d8cf-tgdtc,40000,1.693700096e+09,245.68,40143,1.048576e+06,8.77068288e+08,120032,0,2412929024,304688777
1786845971,gateway-796c94d8cf-hgjcg,40000,1.695584256e+09,251.59,40143,1.048576e+06,8.77248512e+08,120031,0,2401644544,305343274
1786845971,gateway-796c94d8cf-k2fft,40000,1.693769728e+09,250.1,40143,1.048576e+06,8.78288896e+08,120031,0,2401644544,305343274
1786845972,gateway-796c94d8cf-tgdtc,40000,1.694994432e+09,249.87,40143,1.048576e+06,8.77002752e+08,120031,0,2401644544,305343274
1786845974,gateway-796c94d8cf-hgjcg,40000,1.696014336e+09,255.78,40143,1.048576e+06,8.77436928e+08,120032,0,2385063936,305962330
1786845974,gateway-796c94d8cf-k2fft,40000,1.69971712e+09,254.3,40143,1.048576e+06,8.7867392e+08,120031,0,2385063936,305962330
1786845974,gateway-796c94d8cf-tgdtc,40000,1.694138368e+09,254.09,40143,1.048576e+06,8.76986368e+08,120032,0,2385063936,305962330
1786845976,gateway-796c94d8cf-hgjcg,40000,1.696055296e+09,259.99,40143,1.048576e+06,8.77477888e+08,120031,0,2367598592,306588437
1786845976,gateway-796c94d8cf-k2fft,40000,1.701044224e+09,258.51,40143,1.048576e+06,8.78886912e+08,120031,0,2367598592,306588437
1786845976,gateway-796c94d8cf-tgdtc,40000,1.694818304e+09,258.25,40143,1.048576e+06,8.76838912e+08,120031,0,2367598592,306588437
1786845978,gateway-796c94d8cf-hgjcg,40000,1.690836992e+09,264.19,40143,1.048576e+06,8.77305856e+08,120032,0,2350632960,307248413
1786845978,gateway-796c94d8cf-k2fft,40000,1.696796672e+09,262.72,40143,1.048576e+06,8.78485504e+08,120032,0,2350632960,307248413
1786845978,gateway-796c94d8cf-tgdtc,40000,1.696927744e+09,262.48,40143,1.048576e+06,8.76822528e+08,120031,0,2350632960,307248413
1786845980,gateway-796c94d8cf-hgjcg,40000,1.696256e+09,268.38,40143,1.048576e+06,8.77453312e+08,120031,0,2332729344,307834000
1786845980,gateway-796c94d8cf-k2fft,40000,1.699328e+09,266.83,40143,1.048576e+06,8.78575616e+08,120032,0,2332729344,307834000
1786845980,gateway-796c94d8cf-tgdtc,40000,1.697026048e+09,266.63,40143,1.048576e+06,8.77109248e+08,120031,0,2332729344,307834000
1786845982,gateway-796c94d8cf-hgjcg,23973,1.533370368e+09,271.94,24114,1.048576e+06,8.75962368e+08,24006,0,49590272,310110453
1786845982,gateway-796c94d8cf-k2fft,24123,1.5361024e+09,270.48,24266,1.048576e+06,8.62273536e+08,24155,0,49590272,310110453
1786845982,gateway-796c94d8cf-tgdtc,24742,1.533075456e+09,270.34,24885,1.048576e+06,8.5639168e+08,24773,0,49590272,310110453
