unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786846308,gateway-78665454cb-28xw9,45000,1.904009216e+09,254.52,45143,1.048576e+06,9.80647936e+08,135031,0,2476466176,156446607
1786846308,gateway-78665454cb-5r8jq,45000,1.897099264e+09,256.01,45143,1.048576e+06,9.78944e+08,135031,0,2476466176,156446607
1786846308,gateway-78665454cb-xvf2z,45000,1.898668032e+09,255.67,45143,1.048576e+06,9.79992576e+08,135031,0,2476466176,156446607
1786846310,gateway-78665454cb-28xw9,45000,1.897951232e+09,258.63,45143,1.048576e+06,9.8033664e+08,135031,0,2470039552,157194971
1786846310,gateway-78665454cb-5r8jq,45000,1.897730048e+09,260.16,45143,1.048576e+06,9.78870272e+08,135031,0,2470039552,157194971
1786846310,gateway-78665454cb-xvf2z,45000,1.898348544e+09,259.84,45143,1.048576e+06,9.79533824e+08,135031,0,2470039552,157194971
1786846312,gateway-78665454cb-28xw9,45000,1.903714304e+09,262.8,45143,1.048576e+06,9.80484096e+08,135031,0,2459463680,157890441
1786846312,gateway-78665454cb-5r8jq,45000,1.897582592e+09,264.34,45143,1.048576e+06,9.79345408e+08,135031,0,2459463680,157890441
1786846312,gateway-78665454cb-xvf2z,45000,1.895473152e+09,264,45143,1.048576e+06,9.79181568e+08,135031,0,2459463680,157890441
1786846314,gateway-78665454cb-28xw9,45000,1.903579136e+09,266.97,45143,1.048576e+06,9.81164032e+08,135032,0,2441912320,158556956
1786846314,gateway-78665454cb-5r8jq,45000,1.901867008e+09,268.51,45143,1.048576e+06,9.80312064e+08,135032,0,2441912320,158556956
1786846314,gateway-78665454cb-xvf2z,45000,1.89861888e+09,268.14,45143,1.048576e+06,9.79386368e+08,135031,0,2441912320,158556956
1786846316,gateway-78665454cb-28xw9,45000,1.900634112e+09,271.11,45143,1.048576e+06,9.79836928e+08,135031,0,2422820864,159205258
1786846316,gateway-78665454cb-5r8jq,45000,1.90134272e+09,272.65,45143,1.048576e+06,9.79566592e+08,135032,0,2422820864,159205258
1786846316,gateway-78665454cb-xvf2z,45000,1.895190528e+09,272.3,45143,1.048576e+06,9.791488e+08,135031,0,2422820864,159205258
1786846318,gateway-78665454cb-28xw9,45000,1.904214016e+09,275.26,45143,1.048576e+06,9.81950464e+08,135032,0,2435256320,159975424
1786846318,gateway-78665454cb-5r8jq,45000,1.901625344e+09,276.76,45143,1.048576e+06,9.80508672e+08,135031,0,2435256320,159975424
1786846318,gateway-78665454cb-xvf2z,45000,1.898983424e+09,276.45,45143,1.048576e+06,9.81106688e+08,135031,0,2435256320,159975424
1786846320,gateway-78665454cb-28xw9,45000,1.906388992e+09,279.4,45143,1.048576e+06,9.81868544e+08,135031,0,2471362560,160846662
1786846320,gateway-78665454cb-5r8jq,45000,1.896292352e+09,280.88,45143,1.048576e+06,9.7988608e+08,135032,0,2471362560,160846662
1786846320,gateway-78665454cb-xvf2z,45000,1.901985792e+09,280.61,45143,1.048576e+06,9.81245952e+08,135031,0,2471362560,160846662
1786846322,gateway-78665454cb-28xw9,41419,1.718972416e+09,283.51,41562,1.048576e+06,9.79582976e+08,41450,0,28897280,163602358
1786846322,gateway-78665454cb-5r8jq,39118,1.690800128e+09,284.98,39261,1.048576e+06,9.78845696e+08,39149,0,28897280,163602358
1786846322,gateway-78665454cb-xvf2z,40301,1.701105664e+09,284.71,40444,1.048576e+06,9.77199104e+08,40332,0,28897280,163602358
1786846324,gateway-78665454cb-28xw9,16300,1.598701568e+09,286.61,16443,1.048576e+06,9.16512768e+08,16331,0,27475968,163723551
1786846325,gateway-78665454cb-5r8jq,15586,1.551212544e+09,288.22,15727,1.048576e+06,8.88291328e+08,15617,0,27475968,163723551
1786846325,gateway-78665454cb-xvf2z,16472,1.591136256e+09,287.89,16614,1.048576e+06,9.04962048e+08,16503,0,27475968,163723551
